Event, Time (sec), Component, Event Property,Value
3318,2260.567648, , id=0x0001, 0x00000001 0x00000077
3319,2261.11153, , id=0x0001, 0x00000001 0x00000094
3320,2261.59727, , id=0x0001, 0x00000001 0x000000A3
3321,2262.08301, , id=0x0001, 0x00000001 0x000000A3
3322,2262.569148, , id=0x0001, 0x00000001 0x000000C0
3323,2263.112042, , id=0x0001, 0x00000001 0x0000009E
3324,2263.597778, , id=0x0001, 0x00000001 0x00000099
3325,2264.083518, , id=0x0001, 0x00000001 0x00000099
3326,2264.569148, , id=0x0001, 0x00000001 0x00000090
3327,2265.11203, , id=0x0001, 0x00000001 0x00000081
3328,2265.59777, , id=0x0001, 0x00000001 0x0000007C
3329,2266.08351, , id=0x0001, 0x00000001 0x0000007C
3330,2266.569148, , id=0x0001, 0x00000001 0x00000086
3331,2267.11255, , id=0x0001, 0x00000001 0x00000090
3332,2267.59779, , id=0x0001, 0x00000001 0x00000072
3333,2268.08353, , id=0x0001, 0x00000001 0x00000072
3334,2268.569668, , id=0x0001, 0x00000001 0x00000072
3335,2269.11307, , id=0x0001, 0x00000001 0x00000086
3336,2269.59981, , id=0x0001, 0x00000001 0x00000081
3337,2270.08655, , id=0x0001, 0x00000001 0x00000081
3338,2270.572688, , id=0x0001, 0x00000001 0x00000081
3339,2271.11707, , id=0x0001, 0x00000001 0x00000069
3340,2271.60231, , id=0x0001, 0x00000001 0x0000006D
3341,2272.08805, , id=0x0001, 0x00000001 0x0000006D
3342,2272.575312, , id=0x0001, 0x00000001 0x00000064
3343,2273.061522, , id=0x0001, 0x00000001 0x00000081
3344,2273.60681, , id=0x0001, 0x00000001 0x00000081
3345,2274.09355, , id=0x0001, 0x00000001 0x0000008B
3346,2274.58029, , id=0x0001, 0x00000001 0x0000008B
3347,2275.066428, , id=0x0001, 0x00000001 0x00000094
3348,2275.60981, , id=0x0001, 0x00000001 0x0000007C
3349,2276.09505, , id=0x0001, 0x00000001 0x0000007C
3350,2276.58129, , id=0x0001, 0x00000001 0x0000007C
3351,2277.065428, , id=0x0001, 0x00000001 0x000000A3
3352,2277.60733, , id=0x0001, 0x00000001 0x00000094
3353,2278.09207, , id=0x0001, 0x00000001 0x00000094
3354,2278.576852, , id=0x0001, 0x00000001 0x00000094
3355,2279.062042, , id=0x0001, 0x00000001 0x00000094
3356,2279.60485, , id=0x0001, 0x00000001 0x00000077
3357,2280.09009, , id=0x0001, 0x00000001 0x0000006D
3358,2280.574858, , id=0x0001, 0x00000001 0x0000006D
3359,2281.059062, , id=0x0001, 0x00000001 0x0000005F
3360,2281.60137, , id=0x0001, 0x00000001 0x00000072
3361,2282.08661, , id=0x0001, 0x00000001 0x00000072
3362,2282.571748, , id=0x0001, 0x00000001 0x0000007C
3363,2283.11613, , id=0x0001, 0x00000001 0x0000007C
3364,2283.60037, , id=0x0001, 0x00000001 0x00000086
3365,2284.08461, , id=0x0001, 0x00000001 0x00000086
3366,2284.569248, , id=0x0001, 0x00000001 0x000000A8
3367,2285.11213, , id=0x0001, 0x00000001 0x00000094
3368,2285.59687, , id=0x0001, 0x00000001 0x000000B7
3369,2286.08211, , id=0x0001, 0x00000001 0x000000B7
3370,2286.567748, , id=0x0001, 0x00000001 0x000000CA
3371,2287.11063, , id=0x0001, 0x00000001 0x00000086
3372,2287.59537, , id=0x0001, 0x00000001 0x00000072
3373,2288.07961, , id=0x0001, 0x00000001 0x00000072
3374,2288.566248, , id=0x0001, 0x00000001 0x00000064
3375,2289.10963, , id=0x0001, 0x00000001 0x0000006D
3376,2289.59637, , id=0x0001, 0x00000001 0x0000008B
3377,2290.08261, , id=0x0001, 0x00000001 0x0000008B
3378,2290.568248, , id=0x0001, 0x00000001 0x00000081
3379,2291.11063, , id=0x0001, 0x00000001 0x000000B7
3380,2291.59487, , id=0x0001, 0x00000001 0x000000C0
3381,2292.079124, , id=0x0001, 0x00000001 0x000000C0
3382,2292.563748, , id=0x0001, 0x00000001 0x000000A8
3383,2293.10713, , id=0x0001, 0x00000001 0x00000086
3384,2293.59237, , id=0x0001, 0x00000001 0x0000007C
3385,2294.076628, , id=0x0001, 0x00000001 0x0000007C
3386,2294.561842, , id=0x0001, 0x00000001 0x0000007C
3387,2295.10363, , id=0x0001, 0x00000001 0x0000004B
3388,2295.58787, , id=0x0001, 0x00000001 0x0000004B
3389,2296.073612, , id=0x0001, 0x00000001 0x00000055
3390,2296.61689, , id=0x0001, 0x00000001 0x00000069
3391,2297.101646, , id=0x0001, 0x00000001 0x00000081
3392,2297.58637, , id=0x0001, 0x00000001 0x00000081
3393,2298.071008, , id=0x0001, 0x00000001 0x0000007C
3394,2298.61339, , id=0x0001, 0x00000001 0x000000A3
3395,2299.09863, , id=0x0001, 0x00000001 0x000000B7
3396,2299.58387, , id=0x0001, 0x00000001 0x000000B7
3397,2300.069508, , id=0x0001, 0x00000001 0x0000009E
3398,2300.61289, , id=0x0001, 0x00000001 0x00000090
3399,2301.09763, , id=0x0001, 0x00000001 0x00000090
3400,2301.58237, , id=0x0001, 0x00000001 0x00000090
3401,2302.067508, , id=0x0001, 0x00000001 0x0000009E
3402,2302.611392, , id=0x0001, 0x00000001 0x0000008B
3403,2303.09663, , id=0x0001, 0x00000001 0x00000094
3404,2303.58137, , id=0x0001, 0x00000001 0x00000094
3405,2304.066008, , id=0x0001, 0x00000001 0x000000AD
3406,2304.60889, , id=0x0001, 0x00000001 0x00000094
3407,2305.09363, , id=0x0001, 0x00000001 0x00000090
3408,2305.57937, , id=0x0001, 0x00000001 0x00000090
3409,2306.064508, , id=0x0001, 0x00000001 0x00000090
3410,2306.60689, , id=0x0001, 0x00000001 0x00000094
3411,2307.09213, , id=0x0001, 0x00000001 0x00000081
3412,2307.576892, , id=0x0001, 0x00000001 0x00000081
3413,2308.061602, , id=0x0001, 0x00000001 0x0000007C
3414,2308.60389, , id=0x0001, 0x00000001 0x0000007C
3415,2309.08913, , id=0x0001, 0x00000001 0x0000007C
3416,2309.573368, , id=0x0001, 0x00000001 0x00000081
3417,2310.11615, , id=0x0001, 0x00000001 0x00000069
3418,2310.60089, , id=0x0001, 0x00000001 0x0000006D
3419,2311.08663, , id=0x0001, 0x00000001 0x0000006D
3420,2311.571268, , id=0x0001, 0x00000001 0x00000081
3421,2312.11465, , id=0x0001, 0x00000001 0x00000099
3422,2312.59939, , id=0x0001, 0x00000001 0x000000A3
3423,2313.08413, , id=0x0001, 0x00000001 0x000000A3
3424,2313.570268, , id=0x0001, 0x00000001 0x000000B2
3425,2314.11315, , id=0x0001, 0x00000001 0x000000BC
3426,2314.60039, , id=0x0001, 0x00000001 0x000000B2
3427,2315.08713, , id=0x0001, 0x00000001 0x000000B2
3428,2315.571768, , id=0x0001, 0x00000001 0x000000A8
3429,2316.11415, , id=0x0001, 0x00000001 0x000000B7
3430,2316.59889, , id=0x0001, 0x00000001 0x000000AD
3431,2317.08363, , id=0x0001, 0x00000001 0x000000AD
3432,2317.567768, , id=0x0001, 0x00000001 0x00000086
3433,2318.11065, , id=0x0001, 0x00000001 0x00000081
3434,2318.59539, , id=0x0001, 0x00000001 0x00000094
3435,2319.08063, , id=0x0001, 0x00000001 0x00000094
3436,2319.565768, , id=0x0001, 0x00000001 0x0000007C
3437,2320.10965, , id=0x0001, 0x00000001 0x00000077
3438,2320.59489, , id=0x0001, 0x00000001 0x00000081
3439,2321.08013, , id=0x0001, 0x00000001 0x00000081
3440,2321.566268, , id=0x0001, 0x00000001 0x0000008B
3441,2322.10915, , id=0x0001, 0x00000001 0x00000077
3442,2322.59439, , id=0x0001, 0x00000001 0x00000069
3443,2323.07963, , id=0x0001, 0x00000001 0x00000069
3444,2323.564768, , id=0x0001, 0x00000001 0x0000006D
3445,2324.10717, , id=0x0001, 0x00000001 0x00000081
3446,2324.59291, , id=0x0001, 0x00000001 0x0000005F
3447,2325.077678, , id=0x0001, 0x00000001 0x0000005F
3448,2325.562382, , id=0x0001, 0x00000001 0x00000090
3449,2326.10669, , id=0x0001, 0x00000001 0x000000B2
3450,2326.59143, , id=0x0001, 0x00000001 0x00000090
3451,2327.076688, , id=0x0001, 0x00000001 0x00000090
3452,2327.561402, , id=0x0001, 0x00000001 0x00000090
3453,2328.10369, , id=0x0001, 0x00000001 0x000000A8
3454,2328.58793, , id=0x0001, 0x00000001 0x000000A8
3455,2329.07369, , id=0x0001, 0x00000001 0x00000099
3456,2329.61645, , id=0x0001, 0x00000001 0x00000077
3457,2330.10069, , id=0x0001, 0x00000001 0x00000072
3458,2330.58493, , id=0x0001, 0x00000001 0x00000072
3459,2331.070068, , id=0x0001, 0x00000001 0x00000077
3460,2331.61345, , id=0x0001, 0x00000001 0x0000006D
3461,2332.09769, , id=0x0001, 0x00000001 0x00000072
3462,2332.58193, , id=0x0001, 0x00000001 0x00000072
3463,2333.067068, , id=0x0001, 0x00000001 0x00000072
3464,2333.61095, , id=0x0001, 0x00000001 0x00000086
3465,2334.09619, , id=0x0001, 0x00000001 0x0000006D
3466,2334.58093, , id=0x0001, 0x00000001 0x0000006D
3467,2335.066068, , id=0x0001, 0x00000001 0x00000069
3468,2335.60945, , id=0x0001, 0x00000001 0x00000090
3469,2336.09669, , id=0x0001, 0x00000001 0x0000008B
3470,2336.58293, , id=0x0001, 0x00000001 0x0000008B
3471,2337.067568, , id=0x0001, 0x00000001 0x00000086
3472,2337.61245, , id=0x0001, 0x00000001 0x0000008B
3473,2338.09819, , id=0x0001, 0x00000001 0x000000B2
3474,2338.58493, , id=0x0001, 0x00000001 0x000000B2
3475,2339.069568, , id=0x0001, 0x00000001 0x00000099
3476,2339.61345, , id=0x0001, 0x00000001 0x00000094
3477,2340.09769, , id=0x0001, 0x00000001 0x00000090
3478,2340.58293, , id=0x0001, 0x00000001 0x00000090
3479,2341.067568, , id=0x0001, 0x00000001 0x00000086
3480,2341.61045, , id=0x0001, 0x00000001 0x00000072
3481,2342.09569, , id=0x0001, 0x00000001 0x00000086
3482,2342.58093, , id=0x0001, 0x00000001 0x00000086
3483,2343.066068, , id=0x0001, 0x00000001 0x00000094
3484,2343.60845, , id=0x0001, 0x00000001 0x000000C0
3485,2344.09419, , id=0x0001, 0x00000001 0x000000B2
3486,2344.58093, , id=0x0001, 0x00000001 0x000000B2
3487,2345.065568, , id=0x0001, 0x00000001 0x0000009E
3488,2345.60745, , id=0x0001, 0x00000001 0x00000090
3489,2346.09219, , id=0x0001, 0x00000001 0x0000005F
3490,2346.576474, , id=0x0001, 0x00000001 0x0000005F
3491,2347.061162, , id=0x0001, 0x00000001 0x0000005A
3492,2347.60497, , id=0x0001, 0x00000001 0x0000005F
3493,2348.09021, , id=0x0001, 0x00000001 0x00000069
3494,2348.574964, , id=0x0001, 0x00000001 0x00000069
3495,2349.060682, , id=0x0001, 0x00000001 0x0000007C
3496,2349.60549, , id=0x0001, 0x00000001 0x00000086
3497,2350.09273, , id=0x0001, 0x00000001 0x0000009E
3498,2350.57997, , id=0x0001, 0x00000001 0x0000009E
3499,2351.067608, , id=0x0001, 0x00000001 0x000000B2
3500,2351.61351, , id=0x0001, 0x00000001 0x000000C0
3501,2352.10125, , id=0x0001, 0x00000001 0x000000A8
3502,2352.58799, , id=0x0001, 0x00000001 0x000000A8
3503,2353.074244, , id=0x0001, 0x00000001 0x00000099
3504,2353.560962, , id=0x0001, 0x00000001 0x00000094
3505,2354.10675, , id=0x0001, 0x00000001 0x00000077
3506,2354.59299, , id=0x0001, 0x00000001 0x00000077
3507,2355.079256, , id=0x0001, 0x00000001 0x00000077
3508,2355.566868, , id=0x0001, 0x00000001 0x0000008B
3509,2356.11075, , id=0x0001, 0x00000001 0x000000A3
3510,2356.59649, , id=0x0001, 0x00000001 0x00000094
3511,2357.08273, , id=0x0001, 0x00000001 0x00000094
3512,2357.568368, , id=0x0001, 0x00000001 0x000000A8
3513,2358.11175, , id=0x0001, 0x00000001 0x000000A3
3514,2358.59799, , id=0x0001, 0x00000001 0x00000090
3515,2359.08423, , id=0x0001, 0x00000001 0x00000090
3516,2359.570384, , id=0x0001, 0x00000001 0x00000081
3517,2360.11475, , id=0x0001, 0x00000001 0x0000006D
3518,2360.60049, , id=0x0001, 0x00000001 0x00000072
3519,2361.08673, , id=0x0001, 0x00000001 0x00000072
3520,2361.57288, , id=0x0001, 0x00000001 0x00000055
3521,2362.11675, , id=0x0001, 0x00000001 0x0000006D
3522,2362.60349, , id=0x0001, 0x00000001 0x00000077
3523,2363.08973, , id=0x0001, 0x00000001 0x00000069
3524,2363.576992, , id=0x0001, 0x00000001 0x00000069
3525,2364.064202, , id=0x0001, 0x00000001 0x00000077
3526,2364.60849, , id=0x0001, 0x00000001 0x00000099
3527,2365.09523, , id=0x0001, 0x00000001 0x000000A8
3528,2365.58147, , id=0x0001, 0x00000001 0x000000A8
3529,2366.069608, , id=0x0001, 0x00000001 0x000000A8
3530,2366.61449, , id=0x0001, 0x00000001 0x00000094
3531,2367.10123, , id=0x0001, 0x00000001 0x000000A3
3532,2367.58797, , id=0x0001, 0x00000001 0x000000A3
3533,2368.075732, , id=0x0001, 0x00000001 0x00000099
3534,2368.563442, , id=0x0001, 0x00000001 0x00000099
3535,2369.10723, , id=0x0001, 0x00000001 0x00000094
3536,2369.59447, , id=0x0001, 0x00000001 0x00000094
3537,2370.08121, , id=0x0001, 0x00000001 0x00000094
3538,2370.567848, , id=0x0001, 0x00000001 0x00000094
3539,2371.11175, , id=0x0001, 0x00000001 0x00000072
3540,2371.59799, , id=0x0001, 0x00000001 0x00000072
3541,2372.08473, , id=0x0001, 0x00000001 0x00000072
3542,2372.570868, , id=0x0001, 0x00000001 0x00000081
3543,2373.11475, , id=0x0001, 0x00000001 0x0000007C
3544,2373.59949, , id=0x0001, 0x00000001 0x00000069
3545,2374.08423, , id=0x0001, 0x00000001 0x00000069
3546,2374.568868, , id=0x0001, 0x00000001 0x0000005A
3547,2375.11225, , id=0x0001, 0x00000001 0x0000005A
3548,2375.59699, , id=0x0001, 0x00000001 0x0000005F
3549,2376.08173, , id=0x0001, 0x00000001 0x0000005F
3550,2376.566868, , id=0x0001, 0x00000001 0x00000055
3551,2377.10975, , id=0x0001, 0x00000001 0x00000055
3552,2377.59399, , id=0x0001, 0x00000001 0x00000094
3553,2378.078748, , id=0x0001, 0x00000001 0x00000094
3554,2378.562962, , id=0x0001, 0x00000001 0x0000007C
3555,2379.10525, , id=0x0001, 0x00000001 0x00000094
3556,2379.58999, , id=0x0001, 0x00000001 0x000000AD
3557,2380.074252, , id=0x0001, 0x00000001 0x000000AD
3558,2380.558962, , id=0x0001, 0x00000001 0x000000AD
3559,2381.10075, , id=0x0001, 0x00000001 0x00000086
3560,2381.58499, , id=0x0001, 0x00000001 0x00000086
3561,2382.069654, , id=0x0001, 0x00000001 0x00000081
3562,2382.61401, , id=0x0001, 0x00000001 0x00000064
3563,2383.09825, , id=0x0001, 0x00000001 0x0000005A
3564,2383.58299, , id=0x0001, 0x00000001 0x0000005A
3565,2384.068128, , id=0x0001, 0x00000001 0x0000005F
3566,2384.61201, , id=0x0001, 0x00000001 0x00000069
3567,2385.09625, , id=0x0001, 0x00000001 0x00000069
3568,2385.58149, , id=0x0001, 0x00000001 0x00000069
3569,2386.066628, , id=0x0001, 0x00000001 0x0000005F
3570,2386.60901, , id=0x0001, 0x00000001 0x00000077
3571,2387.09325, , id=0x0001, 0x00000001 0x00000081
3572,2387.578018, , id=0x0001, 0x00000001 0x00000081
3573,2388.063222, , id=0x0001, 0x00000001 0x0000006D
3574,2388.60651, , id=0x0001, 0x00000001 0x00000064
3575,2389.09325, , id=0x0001, 0x00000001 0x00000064
3576,2389.579518, , id=0x0001, 0x00000001 0x00000064
3577,2390.065128, , id=0x0001, 0x00000001 0x0000006D
3578,2390.60851, , id=0x0001, 0x00000001 0x00000077
3579,2391.09525, , id=0x0001, 0x00000001 0x0000008B
3580,2391.58149, , id=0x0001, 0x00000001 0x0000008B
3581,2392.066628, , id=0x0001, 0x00000001 0x00000099
3582,2392.60951, , id=0x0001, 0x00000001 0x00000086
3583,2393.09375, , id=0x0001, 0x00000001 0x00000081
3584,2393.578018, , id=0x0001, 0x00000001 0x00000081
3585,2394.063222, , id=0x0001, 0x00000001 0x00000090
3586,2394.60603, , id=0x0001, 0x00000001 0x0000009E
3587,2395.09077, , id=0x0001, 0x00000001 0x00000081
3588,2395.57604, , id=0x0001, 0x00000001 0x00000081
3589,2396.061742, , id=0x0001, 0x00000001 0x0000008B
3590,2396.60505, , id=0x0001, 0x00000001 0x000000A3
3591,2397.08979, , id=0x0001, 0x00000001 0x0000009E
3592,2397.574548, , id=0x0001, 0x00000001 0x0000009E
3593,2398.059762, , id=0x0001, 0x00000001 0x0000008B
3594,2398.603572, , id=0x0001, 0x00000001 0x0000007C
3595,2399.08881, , id=0x0001, 0x00000001 0x0000008B
3596,2399.574068, , id=0x0001, 0x00000001 0x0000008B
3597,2400.058282, , id=0x0001, 0x00000001 0x00000072
3598,2400.60057, , id=0x0001, 0x00000001 0x00000069
3599,2401.08581, , id=0x0001, 0x00000001 0x00000069
3600,2401.570948, , id=0x0001, 0x00000001 0x00000086
3601,2402.11483, , id=0x0001, 0x00000001 0x00000090
3602,2402.60007, , id=0x0001, 0x00000001 0x00000086
3603,2403.08481, , id=0x0001, 0x00000001 0x00000086
3604,2403.569948, , id=0x0001, 0x00000001 0x00000086
3605,2404.11333, , id=0x0001, 0x00000001 0x000000A8
3606,2404.59907, , id=0x0001, 0x00000001 0x000000A8
3607,2405.08331, , id=0x0001, 0x00000001 0x000000A8
3608,2405.568948, , id=0x0001, 0x00000001 0x0000009E
3609,2406.11333, , id=0x0001, 0x00000001 0x00000081
3610,2406.59857, , id=0x0001, 0x00000001 0x00000090
3611,2407.08331, , id=0x0001, 0x00000001 0x00000090
3612,2407.567948, , id=0x0001, 0x00000001 0x00000077
3613,2408.11083, , id=0x0001, 0x00000001 0x0000009E
3614,2408.59607, , id=0x0001, 0x00000001 0x000000BC
3615,2409.08081, , id=0x0001, 0x00000001 0x000000BC
3616,2409.564948, , id=0x0001, 0x00000001 0x000000B7
3617,2410.10933, , id=0x0001, 0x00000001 0x0000009E
3618,2410.596074, , id=0x0001, 0x00000001 0x0000009E
3619,2411.08131, , id=0x0001, 0x00000001 0x0000009E
3620,2411.565448, , id=0x0001, 0x00000001 0x00000094
3621,2412.10983, , id=0x0001, 0x00000001 0x00000064
3622,2412.59458, , id=0x0001, 0x00000001 0x0000005F
3623,2413.078838, , id=0x0001, 0x00000001 0x0000005F
3624,2413.564542, , id=0x0001, 0x00000001 0x00000064
3625,2414.10883, , id=0x0001, 0x00000001 0x0000008B
3626,2414.59407, , id=0x0001, 0x00000001 0x00000072
3627,2415.079322, , id=0x0001, 0x00000001 0x00000072
3628,2415.564948, , id=0x0001, 0x00000001 0x00000077
3629,2416.10833, , id=0x0001, 0x00000001 0x0000009E
3630,2416.59307, , id=0x0001, 0x00000001 0x000000A3
3631,2417.078342, , id=0x0001, 0x00000001 0x000000A3
3632,2417.563042, , id=0x0001, 0x00000001 0x000000A8
3633,2418.10483, , id=0x0001, 0x00000001 0x00000081
3634,2418.59007, , id=0x0001, 0x00000001 0x00000081
3635,2419.074866, , id=0x0001, 0x00000001 0x00000081
3636,2419.559542, , id=0x0001, 0x00000001 0x0000005F
3637,2420.10083, , id=0x0001, 0x00000001 0x00000055
3638,2420.58557, , id=0x0001, 0x00000001 0x00000055
3639,2421.070708, , id=0x0001, 0x00000001 0x00000072
3640,2421.61459, , id=0x0001, 0x00000001 0x00000094
3641,2422.10133, , id=0x0001, 0x00000001 0x0000008B
3642,2422.58757, , id=0x0001, 0x00000001 0x0000008B
3643,2423.073308, , id=0x0001, 0x00000001 0x0000009E
3644,2423.61659, , id=0x0001, 0x00000001 0x000000AD
3645,2424.10283, , id=0x0001, 0x00000001 0x00000090
3646,2424.58807, , id=0x0001, 0x00000001 0x00000090
3647,2425.073308, , id=0x0001, 0x00000001 0x00000081
3648,2425.61759, , id=0x0001, 0x00000001 0x00000077
3649,2426.10433, , id=0x0001, 0x00000001 0x00000077
3650,2426.58957, , id=0x0001, 0x00000001 0x00000050
3651,2427.075328, , id=0x0001, 0x00000001 0x00000050
3652,2427.560542, , id=0x0001, 0x00000001 0x00000050
3653,2428.10383, , id=0x0001, 0x00000001 0x00000069
3654,2428.59057, , id=0x0001, 0x00000001 0x00000064
3655,2429.077836, , id=0x0001, 0x00000001 0x00000064
3656,2429.564072, , id=0x0001, 0x00000001 0x00000081
3657,2430.10635, , id=0x0001, 0x00000001 0x00000099
3658,2430.59109, , id=0x0001, 0x00000001 0x000000AD
3659,2431.075844, , id=0x0001, 0x00000001 0x000000AD
3660,2431.560562, , id=0x0001, 0x00000001 0x000000B7
3661,2432.10337, , id=0x0001, 0x00000001 0x000000A3
3662,2432.58911, , id=0x0001, 0x00000001 0x000000AD
3663,2433.075372, , id=0x0001, 0x00000001 0x000000AD
3664,2433.561082, , id=0x0001, 0x00000001 0x000000AD
3665,2434.10337, , id=0x0001, 0x00000001 0x00000086
3666,2434.58811, , id=0x0001, 0x00000001 0x00000081
3667,2435.07336, , id=0x0001, 0x00000001 0x00000081
3668,2435.61613, , id=0x0001, 0x00000001 0x00000090
3669,2436.10287, , id=0x0001, 0x00000001 0x0000008B
3670,2436.58761, , id=0x0001, 0x00000001 0x00000094
3671,2437.073878, , id=0x0001, 0x00000001 0x00000094
3672,2437.61763, , id=0x0001, 0x00000001 0x00000090
3673,2438.10337, , id=0x0001, 0x00000001 0x000000A3
3674,2438.58911, , id=0x0001, 0x00000001 0x000000A8
3675,2439.074368, , id=0x0001, 0x00000001 0x000000A8
3676,2439.560082, , id=0x0001, 0x00000001 0x00000094
3677,2440.10487, , id=0x0001, 0x00000001 0x0000008B
3678,2440.59161, , id=0x0001, 0x00000001 0x0000008B
3679,2441.078376, , id=0x0001, 0x00000001 0x0000008B
3680,2441.564082, , id=0x0001, 0x00000001 0x00000086
3681,2442.10687, , id=0x0001, 0x00000001 0x0000005F
3682,2442.59161, , id=0x0001, 0x00000001 0x0000005A
3683,2443.07639, , id=0x0001, 0x00000001 0x0000005A
3684,2443.562582, , id=0x0001, 0x00000001 0x00000094
3685,2444.10787, , id=0x0001, 0x00000001 0x000000B2
3686,2444.59361, , id=0x0001, 0x00000001 0x000000A8
3687,2445.07935, , id=0x0001, 0x00000001 0x000000A8
3688,2445.565488, , id=0x0001, 0x00000001 0x000000AD
3689,2446.10887, , id=0x0001, 0x00000001 0x000000C0
3690,2446.59411, , id=0x0001, 0x00000001 0x000000A8
3691,2447.07935, , id=0x0001, 0x00000001 0x000000A8
3692,2447.565488, , id=0x0001, 0x00000001 0x00000099
3693,2448.10987, , id=0x0001, 0x00000001 0x0000008B
3694,2448.59811, , id=0x0001, 0x00000001 0x0000008B
3695,2449.08685, , id=0x0001, 0x00000001 0x0000008B
3696,2449.573, , id=0x0001, 0x00000001 0x00000077
3697,2450.11637, , id=0x0001, 0x00000001 0x00000081
3698,2450.60311, , id=0x0001, 0x00000001 0x0000008B
3699,2451.08935, , id=0x0001, 0x00000001 0x0000008B
3700,2451.576116, , id=0x0001, 0x00000001 0x0000007C
3701,2452.061322, , id=0x0001, 0x00000001 0x00000081
3702,2452.60513, , id=0x0001, 0x00000001 0x00000077
3703,2453.09037, , id=0x0001, 0x00000001 0x00000077
3704,2453.576132, , id=0x0001, 0x00000001 0x00000077
3705,2454.061342, , id=0x0001, 0x00000001 0x00000086
3706,2454.60365, , id=0x0001, 0x00000001 0x00000072
3707,2455.08889, , id=0x0001, 0x00000001 0x0000006D
3708,2455.573628, , id=0x0001, 0x00000001 0x0000006D
3709,2456.11591, , id=0x0001, 0x00000001 0x000000B7
3710,2456.60115, , id=0x0001, 0x00000001 0x0000009E
3711,2457.08639, , id=0x0001, 0x00000001 0x0000009E
3712,2457.573122, , id=0x0001, 0x00000001 0x0000008B
3713,2458.116922, , id=0x0001, 0x00000001 0x0000008B
3714,2458.602664, , id=0x0001, 0x00000001 0x00000077
3715,2459.087906, , id=0x0001, 0x00000001 0x00000077
3716,2459.573028, , id=0x0001, 0x00000001 0x0000007C
3717,2460.11641, , id=0x0001, 0x00000001 0x0000007C
3718,2460.60215, , id=0x0001, 0x00000001 0x00000099
3719,2461.08789, , id=0x0001, 0x00000001 0x00000099
