Event, Time (sec), Component, Event Property, Value
3338, 2270.56973800, , id=0x0001, 0x00000000 0x0032EB28
3339, 2271.06972600, , id=0x0001, 0x00000000 0x0032EF10
3340, 2271.56972600, , id=0x0001, 0x00000000 0x0032F2F8
3341, 2272.06973800, , id=0x0001, 0x00000000 0x0032F6E0
3342, 2272.56973800, , id=0x0001, 0x00000000 0x0032FAC8
3343, 2273.06973800, , id=0x0001, 0x00000000 0x0032FEB0
3344, 2273.56972600, , id=0x0001, 0x00000000 0x00330298
3345, 2274.06973800, , id=0x0001, 0x00000000 0x00330680
3346, 2274.56973800, , id=0x0001, 0x00000000 0x00330A68
3347, 2275.06973800, , id=0x0001, 0x00000000 0x00330E50
3348, 2275.56973800, , id=0x0001, 0x00000000 0x00331238
3349, 2276.06973800, , id=0x0001, 0x00000000 0x00331620
3350, 2276.56973800, , id=0x0001, 0x00000000 0x00331A08
3351, 2277.06973800, , id=0x0001, 0x00000000 0x00331DF0
3352, 2277.57158200, , id=0x0001, 0x00000000 0x003321DB
3353, 2278.06973800, , id=0x0001, 0x00000000 0x003325C0
3354, 2278.56973800, , id=0x0001, 0x00000000 0x003329A8
3355, 2279.06972600, , id=0x0001, 0x00000000 0x00332D90
3356, 2279.56972600, , id=0x0001, 0x00000000 0x00333178
3357, 2280.06973800, , id=0x0001, 0x00000000 0x00333560
3358, 2280.56972600, , id=0x0001, 0x00000000 0x00333948
3359, 2281.06973800, , id=0x0001, 0x00000000 0x00333D30
3360, 2281.56973800, , id=0x0001, 0x00000000 0x00334118
3361, 2282.06973800, , id=0x0001, 0x00000000 0x00334500
3362, 2282.56973800, , id=0x0001, 0x00000000 0x003348E8
3363, 2283.06972600, , id=0x0001, 0x00000000 0x00334CD0
3364, 2283.56972600, , id=0x0001, 0x00000000 0x003350B8
3365, 2284.06972800, , id=0x0001, 0x00000000 0x003354A0
3366, 2284.56972600, , id=0x0001, 0x00000000 0x00335888
3367, 2285.06973800, , id=0x0001, 0x00000000 0x00335C70
3368, 2285.56973800, , id=0x0001, 0x00000000 0x00336058
3369, 2286.06972600, , id=0x0001, 0x00000000 0x00336440
3370, 2286.56972600, , id=0x0001, 0x00000000 0x00336828
3371, 2287.06973800, , id=0x0001, 0x00000000 0x00336C10
3372, 2287.56973800, , id=0x0001, 0x00000000 0x00336FF8
3373, 2288.06973800, , id=0x0001, 0x00000000 0x003373E0
3374, 2288.56973800, , id=0x0001, 0x00000000 0x003377C8
3375, 2289.06973800, , id=0x0001, 0x00000000 0x00337BB0
3376, 2289.56972600, , id=0x0001, 0x00000000 0x00337F98
3377, 2290.06972600, , id=0x0001, 0x00000000 0x00338380
3378, 2290.56972600, , id=0x0001, 0x00000000 0x00338768
3379, 2291.06972600, , id=0x0001, 0x00000000 0x00338B50
3380, 2291.56973800, , id=0x0001, 0x00000000 0x00338F38
3381, 2292.06973800, , id=0x0001, 0x00000000 0x00339320
3382, 2292.56973800, , id=0x0001, 0x00000000 0x00339708
3383, 2293.06973800, , id=0x0001, 0x00000000 0x00339AF0
3384, 2293.56973800, , id=0x0001, 0x00000000 0x00339ED8
3385, 2294.06973800, , id=0x0001, 0x00000000 0x0033A2C0
3386, 2294.57141400, , id=0x0001, 0x00000000 0x0033A6AB
3387, 2295.06973800, , id=0x0001, 0x00000000 0x0033AA90
3388, 2295.56973800, , id=0x0001, 0x00000000 0x0033AE78
3389, 2296.06972600, , id=0x0001, 0x00000000 0x0033B260
3390, 2296.56973800, , id=0x0001, 0x00000000 0x0033B648
3391, 2297.06973800, , id=0x0001, 0x00000000 0x0033BA30
3392, 2297.56972600, , id=0x0001, 0x00000000 0x0033BE18
3393, 2298.06972600, , id=0x0001, 0x00000000 0x0033C200
3394, 2298.56973800, , id=0x0001, 0x00000000 0x0033C5E8
3395, 2299.06973800, , id=0x0001, 0x00000000 0x0033C9D0
3396, 2299.56973800, , id=0x0001, 0x00000000 0x0033CDB8
3397, 2300.06973800, , id=0x0001, 0x00000000 0x0033D1A0
3398, 2300.56973800, , id=0x0001, 0x00000000 0x0033D588
3399, 2301.06973800, , id=0x0001, 0x00000000 0x0033D970
3400, 2301.56973800, , id=0x0001, 0x00000000 0x0033DD58
3401, 2302.06973800, , id=0x0001, 0x00000000 0x0033E140
3402, 2302.56973800, , id=0x0001, 0x00000000 0x0033E528
3403, 2303.06973800, , id=0x0001, 0x00000000 0x0033E910
3404, 2303.56973800, , id=0x0001, 0x00000000 0x0033ECF8
3405, 2304.06973800, , id=0x0001, 0x00000000 0x0033F0E0
3406, 2304.56973800, , id=0x0001, 0x00000000 0x0033F4C8
3407, 2305.06973800, , id=0x0001, 0x00000000 0x0033F8B0
3408, 2305.56973800, , id=0x0001, 0x00000000 0x0033FC98
3409, 2306.06973800, , id=0x0001, 0x00000000 0x00340080
3410, 2306.56973800, , id=0x0001, 0x00000000 0x00340468
3411, 2307.06972600, , id=0x0001, 0x00000000 0x00340850
3412, 2307.56973800, , id=0x0001, 0x00000000 0x00340C38
3413, 2308.06973800, , id=0x0001, 0x00000000 0x00341020
3414, 2308.56973800, , id=0x0001, 0x00000000 0x00341408
3415, 2309.06972600, , id=0x0001, 0x00000000 0x003417F0
3416, 2309.56972600, , id=0x0001, 0x00000000 0x00341BD8
3417, 2310.06972600, , id=0x0001, 0x00000000 0x00341FC0
3418, 2310.57178400, , id=0x0001, 0x00000000 0x003423A8
3419, 2311.06973800, , id=0x0001, 0x00000000 0x00342790
3420, 2311.56973800, , id=0x0001, 0x00000000 0x00342B78
3421, 2312.06972600, , id=0x0001, 0x00000000 0x00342F60
3422, 2312.56972600, , id=0x0001, 0x00000000 0x00343348
3423, 2313.06972600, , id=0x0001, 0x00000000 0x00343730
3424, 2313.56972600, , id=0x0001, 0x00000000 0x00343B18
3425, 2314.06972600, , id=0x0001, 0x00000000 0x00343F00
3426, 2314.56972600, , id=0x0001, 0x00000000 0x003442E8
3427, 2315.06972600, , id=0x0001, 0x00000000 0x003446D0
3428, 2315.56973800, , id=0x0001, 0x00000000 0x00344AB8
3429, 2316.06973800, , id=0x0001, 0x00000000 0x00344EA0
3430, 2316.56973800, , id=0x0001, 0x00000000 0x00345288
3431, 2317.06973800, , id=0x0001, 0x00000000 0x00345670
3432, 2317.56973800, , id=0x0001, 0x00000000 0x00345A58
3433, 2318.06973800, , id=0x0001, 0x00000000 0x00345E40
3434, 2318.56973800, , id=0x0001, 0x00000000 0x00346228
3435, 2319.06973800, , id=0x0001, 0x00000000 0x00346610
3436, 2319.56973800, , id=0x0001, 0x00000000 0x003469F8
3437, 2320.06972600, , id=0x0001, 0x00000000 0x00346DE0
3438, 2320.56972600, , id=0x0001, 0x00000000 0x003471C8
3439, 2321.06973800, , id=0x0001, 0x00000000 0x003475B0
3440, 2321.56973800, , id=0x0001, 0x00000000 0x00347998
3441, 2322.06973800, , id=0x0001, 0x00000000 0x00347D80
3442, 2322.56973800, , id=0x0001, 0x00000000 0x00348168
3443, 2323.06973800, , id=0x0001, 0x00000000 0x00348550
3444, 2323.56972600, , id=0x0001, 0x00000000 0x00348938
3445, 2324.06973800, , id=0x0001, 0x00000000 0x00348D20
3446, 2324.56973800, , id=0x0001, 0x00000000 0x00349108
3447, 2325.06973800, , id=0x0001, 0x00000000 0x003494F0
3448, 2325.56973800, , id=0x0001, 0x00000000 0x003498D8
3449, 2326.06973800, , id=0x0001, 0x00000000 0x00349CC0
3450, 2326.56972600, , id=0x0001, 0x00000000 0x0034A0A8
3451, 2327.06972600, , id=0x0001, 0x00000000 0x0034A490
3452, 2327.56973800, , id=0x0001, 0x00000000 0x0034A878
3453, 2328.06973800, , id=0x0001, 0x00000000 0x0034AC60
3454, 2328.56973800, , id=0x0001, 0x00000000 0x0034B048
3455, 2329.06973800, , id=0x0001, 0x00000000 0x0034B430
3456, 2329.56973800, , id=0x0001, 0x00000000 0x0034B818
3457, 2330.06972600, , id=0x0001, 0x00000000 0x0034BC00
3458, 2330.56973800, , id=0x0001, 0x00000000 0x0034BFE8
3459, 2331.06973800, , id=0x0001, 0x00000000 0x0034C3D0
3460, 2331.56973800, , id=0x0001, 0x00000000 0x0034C7B8
3461, 2332.06970400, , id=0x0001, 0x00000000 0x0034CBA0
3462, 2332.56973800, , id=0x0001, 0x00000000 0x0034CF88
3463, 2333.06970400, , id=0x0001, 0x00000000 0x0034D370
3464, 2333.56973800, , id=0x0001, 0x00000000 0x0034D758
3465, 2334.06970400, , id=0x0001, 0x00000000 0x0034DB40
3466, 2334.56972600, , id=0x0001, 0x00000000 0x0034DF28
3467, 2335.06969200, , id=0x0001, 0x00000000 0x0034E310
3468, 2335.56973800, , id=0x0001, 0x00000000 0x0034E6F8
3469, 2336.06970400, , id=0x0001, 0x00000000 0x0034EAE0
3470, 2336.56973800, , id=0x0001, 0x00000000 0x0034EEC8
3471, 2337.06970400, , id=0x0001, 0x00000000 0x0034F2B0
3472, 2337.56972600, , id=0x0001, 0x00000000 0x0034F698
3473, 2338.06969200, , id=0x0001, 0x00000000 0x0034FA80
3474, 2338.56973800, , id=0x0001, 0x00000000 0x0034FE68
3475, 2339.06970400, , id=0x0001, 0x00000000 0x00350250
3476, 2339.56973800, , id=0x0001, 0x00000000 0x00350638
3477, 2340.06969200, , id=0x0001, 0x00000000 0x00350A20
3478, 2340.56973800, , id=0x0001, 0x00000000 0x00350E08
3479, 2341.06969200, , id=0x0001, 0x00000000 0x003511F0
3480, 2341.56973800, , id=0x0001, 0x00000000 0x003515D8
3481, 2342.06970400, , id=0x0001, 0x00000000 0x003519C0
3482, 2342.56972600, , id=0x0001, 0x00000000 0x00351DA8
3483, 2343.06969200, , id=0x0001, 0x00000000 0x00352190
3484, 2343.56973800, , id=0x0001, 0x00000000 0x00352578
3485, 2344.06970400, , id=0x0001, 0x00000000 0x00352960
3486, 2344.56973800, , id=0x0001, 0x00000000 0x00352D48
3487, 2345.06969200, , id=0x0001, 0x00000000 0x00353130
3488, 2345.56973800, , id=0x0001, 0x00000000 0x00353518
3489, 2346.06969200, , id=0x0001, 0x00000000 0x00353900
3490, 2346.56973800, , id=0x0001, 0x00000000 0x00353CE8
3491, 2347.06970400, , id=0x0001, 0x00000000 0x003540D0
3492, 2347.56973800, , id=0x0001, 0x00000000 0x003544B8
3493, 2348.07177800, , id=0x0001, 0x00000000 0x003548A0
3494, 2348.56972600, , id=0x0001, 0x00000000 0x00354C88
3495, 2349.06973800, , id=0x0001, 0x00000000 0x00355070
3496, 2349.56972600, , id=0x0001, 0x00000000 0x00355458
3497, 2350.06973800, , id=0x0001, 0x00000000 0x00355840
3498, 2350.56973800, , id=0x0001, 0x00000000 0x00355C28
3499, 2351.06972600, , id=0x0001, 0x00000000 0x00356010
3500, 2351.56973800, , id=0x0001, 0x00000000 0x003563F8
3501, 2352.06972600, , id=0x0001, 0x00000000 0x003567E0
3502, 2352.56973800, , id=0x0001, 0x00000000 0x00356BC8
3503, 2353.06975400, , id=0x0001, 0x00000000 0x00356FB0
3504, 2353.56973800, , id=0x0001, 0x00000000 0x00357398
3505, 2354.06972600, , id=0x0001, 0x00000000 0x00357780
3506, 2354.56973800, , id=0x0001, 0x00000000 0x00357B68
3507, 2355.06973800, , id=0x0001, 0x00000000 0x00357F50
3508, 2355.56973800, , id=0x0001, 0x00000000 0x00358338
3509, 2356.06973800, , id=0x0001, 0x00000000 0x00358720
3510, 2356.56973800, , id=0x0001, 0x00000000 0x00358B08
3511, 2357.06972600, , id=0x0001, 0x00000000 0x00358EF0
3512, 2357.56973800, , id=0x0001, 0x00000000 0x003592D8
3513, 2358.06973800, , id=0x0001, 0x00000000 0x003596C0
3514, 2358.56973800, , id=0x0001, 0x00000000 0x00359AA8
3515, 2359.06973800, , id=0x0001, 0x00000000 0x00359E90
3516, 2359.56972600, , id=0x0001, 0x00000000 0x0035A278
3517, 2360.06973800, , id=0x0001, 0x00000000 0x0035A660
3518, 2360.56973800, , id=0x0001, 0x00000000 0x0035AA48
3519, 2361.06972600, , id=0x0001, 0x00000000 0x0035AE30
3520, 2361.56973800, , id=0x0001, 0x00000000 0x0035B218
3521, 2362.06973800, , id=0x0001, 0x00000000 0x0035B600
3522, 2362.56973800, , id=0x0001, 0x00000000 0x0035B9E8
3523, 2363.06972600, , id=0x0001, 0x00000000 0x0035BDD0
3524, 2363.56973800, , id=0x0001, 0x00000000 0x0035C1B8
3525, 2364.06973800, , id=0x0001, 0x00000000 0x0035C5A0
3526, 2364.56973800, , id=0x0001, 0x00000000 0x0035C988
3527, 2365.06972600, , id=0x0001, 0x00000000 0x0035CD70
3528, 2365.56972600, , id=0x0001, 0x00000000 0x0035D158
3529, 2366.06973800, , id=0x0001, 0x00000000 0x0035D540
3530, 2366.56973800, , id=0x0001, 0x00000000 0x0035D928
3531, 2367.06973800, , id=0x0001, 0x00000000 0x0035DD10
3532, 2367.56973800, , id=0x0001, 0x00000000 0x0035E0F8
3533, 2368.06973800, , id=0x0001, 0x00000000 0x0035E4E0
3534, 2368.56972600, , id=0x0001, 0x00000000 0x0035E8C8
3535, 2369.06973800, , id=0x0001, 0x00000000 0x0035ECB0
3536, 2369.56973800, , id=0x0001, 0x00000000 0x0035F098
3537, 2370.06972600, , id=0x0001, 0x00000000 0x0035F480
3538, 2370.56973800, , id=0x0001, 0x00000000 0x0035F868
3539, 2371.06973800, , id=0x0001, 0x00000000 0x0035FC50
3540, 2371.56973800, , id=0x0001, 0x00000000 0x00360038
3541, 2372.06972600, , id=0x0001, 0x00000000 0x00360420
3542, 2372.56973800, , id=0x0001, 0x00000000 0x00360808
3543, 2373.06972600, , id=0x0001, 0x00000000 0x00360BF0
3544, 2373.56972600, , id=0x0001, 0x00000000 0x00360FD8
3545, 2374.06972600, , id=0x0001, 0x00000000 0x003613C0
3546, 2374.56973800, , id=0x0001, 0x00000000 0x003617A8
3547, 2375.06973800, , id=0x0001, 0x00000000 0x00361B90
3548, 2375.56973800, , id=0x0001, 0x00000000 0x00361F78
3549, 2376.06973800, , id=0x0001, 0x00000000 0x00362360
3550, 2376.56973800, , id=0x0001, 0x00000000 0x00362748
3551, 2377.06972600, , id=0x0001, 0x00000000 0x00362B30
3552, 2377.56973800, , id=0x0001, 0x00000000 0x00362F18
3553, 2378.06973800, , id=0x0001, 0x00000000 0x00363300
3554, 2378.56973800, , id=0x0001, 0x00000000 0x003636E8
3555, 2379.06972600, , id=0x0001, 0x00000000 0x00363AD0
3556, 2379.56972600, , id=0x0001, 0x00000000 0x00363EB8
3557, 2380.06973800, , id=0x0001, 0x00000000 0x003642A0
3558, 2380.56973800, , id=0x0001, 0x00000000 0x00364688
3559, 2381.06972600, , id=0x0001, 0x00000000 0x00364A70
3560, 2381.56973800, , id=0x0001, 0x00000000 0x00364E58
3561, 2382.06973800, , id=0x0001, 0x00000000 0x00365240
3562, 2382.57186100, , id=0x0001, 0x00000000 0x00365628
3563, 2383.06972600, , id=0x0001, 0x00000000 0x00365A10
3564, 2383.56973800, , id=0x0001, 0x00000000 0x00365DF8
3565, 2384.06973800, , id=0x0001, 0x00000000 0x003661E0
3566, 2384.56973800, , id=0x0001, 0x00000000 0x003665C8
3567, 2385.06973800, , id=0x0001, 0x00000000 0x003669B0
3568, 2385.56973800, , id=0x0001, 0x00000000 0x00366D98
3569, 2386.06973800, , id=0x0001, 0x00000000 0x00367180
3570, 2386.56973800, , id=0x0001, 0x00000000 0x00367568
3571, 2387.06973800, , id=0x0001, 0x00000000 0x00367950
3572, 2387.56973800, , id=0x0001, 0x00000000 0x00367D38
3573, 2388.06973800, , id=0x0001, 0x00000000 0x00368120
3574, 2388.56973800, , id=0x0001, 0x00000000 0x00368508
3575, 2389.06972600, , id=0x0001, 0x00000000 0x003688F0
3576, 2389.56973800, , id=0x0001, 0x00000000 0x00368CD8
3577, 2390.06973800, , id=0x0001, 0x00000000 0x003690C0
3578, 2390.56973800, , id=0x0001, 0x00000000 0x003694A8
3579, 2391.06972600, , id=0x0001, 0x00000000 0x00369890
3580, 2391.56972600, , id=0x0001, 0x00000000 0x00369C78
3581, 2392.06974600, , id=0x0001, 0x00000000 0x0036A060
3582, 2392.56973800, , id=0x0001, 0x00000000 0x0036A448
3583, 2393.06972600, , id=0x0001, 0x00000000 0x0036A830
3584, 2393.56973800, , id=0x0001, 0x00000000 0x0036AC18
3585, 2394.06973800, , id=0x0001, 0x00000000 0x0036B000
3586, 2394.56972600, , id=0x0001, 0x00000000 0x0036B3E8
3587, 2395.06973800, , id=0x0001, 0x00000000 0x0036B7D0
3588, 2395.56973800, , id=0x0001, 0x00000000 0x0036BBB8
3589, 2396.06972600, , id=0x0001, 0x00000000 0x0036BFA0
3590, 2396.56972600, , id=0x0001, 0x00000000 0x0036C388
3591, 2397.06973800, , id=0x0001, 0x00000000 0x0036C770
3592, 2397.56972600, , id=0x0001, 0x00000000 0x0036CB58
3593, 2398.06973800, , id=0x0001, 0x00000000 0x0036CF40
3594, 2398.56973800, , id=0x0001, 0x00000000 0x0036D328
3595, 2399.06973800, , id=0x0001, 0x00000000 0x0036D710
3596, 2399.56973800, , id=0x0001, 0x00000000 0x0036DAF8
3597, 2400.06973800, , id=0x0001, 0x00000000 0x0036DEE0
3598, 2400.56973800, , id=0x0001, 0x00000000 0x0036E2C8
3599, 2401.06973800, , id=0x0001, 0x00000000 0x0036E6B0
3600, 2401.56973800, , id=0x0001, 0x00000000 0x0036EA98
3601, 2402.06973800, , id=0x0001, 0x00000000 0x0036EE80
3602, 2402.56973800, , id=0x0001, 0x00000000 0x0036F268
3603, 2403.06973800, , id=0x0001, 0x00000000 0x0036F650
3604, 2403.56973800, , id=0x0001, 0x00000000 0x0036FA38
3605, 2404.06973800, , id=0x0001, 0x00000000 0x0036FE20
3606, 2404.56972600, , id=0x0001, 0x00000000 0x00370208
3607, 2405.06973800, , id=0x0001, 0x00000000 0x003705F0
3608, 2405.56973800, , id=0x0001, 0x00000000 0x003709D8
3609, 2406.06973800, , id=0x0001, 0x00000000 0x00370DC0
3610, 2406.56973800, , id=0x0001, 0x00000000 0x003711A8
3611, 2407.06973800, , id=0x0001, 0x00000000 0x00371590
3612, 2407.56973800, , id=0x0001, 0x00000000 0x00371978
3613, 2408.06973800, , id=0x0001, 0x00000000 0x00371D60
3614, 2408.56973800, , id=0x0001, 0x00000000 0x00372148
3615, 2409.06973800, , id=0x0001, 0x00000000 0x00372530
3616, 2409.56973800, , id=0x0001, 0x00000000 0x00372918
3617, 2410.06972600, , id=0x0001, 0x00000000 0x00372D00
3618, 2410.56973800, , id=0x0001, 0x00000000 0x003730E8
3619, 2411.06973800, , id=0x0001, 0x00000000 0x003734D0
3620, 2411.56972600, , id=0x0001, 0x00000000 0x003738B8
3621, 2412.06973800, , id=0x0001, 0x00000000 0x00373CA0
3622, 2412.56973800, , id=0x0001, 0x00000000 0x00374088
3623, 2413.06972600, , id=0x0001, 0x00000000 0x00374470
3624, 2413.56972600, , id=0x0001, 0x00000000 0x00374858
3625, 2414.06973800, , id=0x0001, 0x00000000 0x00374C40
3626, 2414.56973800, , id=0x0001, 0x00000000 0x00375028
3627, 2415.06973800, , id=0x0001, 0x00000000 0x00375410
3628, 2415.56972600, , id=0x0001, 0x00000000 0x003757F8
3629, 2416.06973800, , id=0x0001, 0x00000000 0x00375BE0
3630, 2416.56973800, , id=0x0001, 0x00000000 0x00375FC8
3631, 2417.06973800, , id=0x0001, 0x00000000 0x003763B0
3632, 2417.56973800, , id=0x0001, 0x00000000 0x00376798
3633, 2418.06972600, , id=0x0001, 0x00000000 0x00376B80
3634, 2418.56973800, , id=0x0001, 0x00000000 0x00376F68
3635, 2419.06973800, , id=0x0001, 0x00000000 0x00377350
3636, 2419.56972600, , id=0x0001, 0x00000000 0x00377738
3637, 2420.07156200, , id=0x0001, 0x00000000 0x00377B23
3638, 2420.56973800, , id=0x0001, 0x00000000 0x00377F08
3639, 2421.06973800, , id=0x0001, 0x00000000 0x003782F0
3640, 2421.56973800, , id=0x0001, 0x00000000 0x003786D8
3641, 2422.06973800, , id=0x0001, 0x00000000 0x00378AC0
3642, 2422.56973800, , id=0x0001, 0x00000000 0x00378EA8
3643, 2423.06973800, , id=0x0001, 0x00000000 0x00379290
3644, 2423.56973800, , id=0x0001, 0x00000000 0x00379678
3645, 2424.06973800, , id=0x0001, 0x00000000 0x00379A60
3646, 2424.56972600, , id=0x0001, 0x00000000 0x00379E48
3647, 2425.06973800, , id=0x0001, 0x00000000 0x0037A230
3648, 2425.56973800, , id=0x0001, 0x00000000 0x0037A618
3649, 2426.06973800, , id=0x0001, 0x00000000 0x0037AA00
3650, 2426.56972600, , id=0x0001, 0x00000000 0x0037ADE8
3651, 2427.06973800, , id=0x0001, 0x00000000 0x0037B1D0
3652, 2427.56973800, , id=0x0001, 0x00000000 0x0037B5B8
3653, 2428.06973800, , id=0x0001, 0x00000000 0x0037B9A0
3654, 2428.56973800, , id=0x0001, 0x00000000 0x0037BD88
3655, 2429.06973800, , id=0x0001, 0x00000000 0x0037C170
3656, 2429.56973800, , id=0x0001, 0x00000000 0x0037C558
3657, 2430.06973800, , id=0x0001, 0x00000000 0x0037C940
3658, 2430.56972600, , id=0x0001, 0x00000000 0x0037CD28
3659, 2431.06972600, , id=0x0001, 0x00000000 0x0037D110
3660, 2431.56973800, , id=0x0001, 0x00000000 0x0037D4F8
3661, 2432.06973800, , id=0x0001, 0x00000000 0x0037D8E0
3662, 2432.56973800, , id=0x0001, 0x00000000 0x0037DCC8
3663, 2433.06973800, , id=0x0001, 0x00000000 0x0037E0B0
3664, 2433.56973800, , id=0x0001, 0x00000000 0x0037E498
3665, 2434.06973800, , id=0x0001, 0x00000000 0x0037E880
3666, 2434.56973800, , id=0x0001, 0x00000000 0x0037EC68
3667, 2435.06973800, , id=0x0001, 0x00000000 0x0037F050
3668, 2435.56973800, , id=0x0001, 0x00000000 0x0037F438
3669, 2436.06973800, , id=0x0001, 0x00000000 0x0037F820
3670, 2436.56973800, , id=0x0001, 0x00000000 0x0037FC08
3671, 2437.06970400, , id=0x0001, 0x00000000 0x0037FFF0
3672, 2437.56973800, , id=0x0001, 0x00000000 0x003803D8
3673, 2438.06970400, , id=0x0001, 0x00000000 0x003807C0
3674, 2438.56973800, , id=0x0001, 0x00000000 0x00380BA8
3675, 2439.06970400, , id=0x0001, 0x00000000 0x00380F90
3676, 2439.56973800, , id=0x0001, 0x00000000 0x00381378
3677, 2440.06969200, , id=0x0001, 0x00000000 0x00381760
3678, 2440.56973800, , id=0x0001, 0x00000000 0x00381B48
3679, 2441.06970400, , id=0x0001, 0x00000000 0x00381F30
3680, 2441.56973800, , id=0x0001, 0x00000000 0x00382318
3681, 2442.06970400, , id=0x0001, 0x00000000 0x00382700
3682, 2442.56973800, , id=0x0001, 0x00000000 0x00382AE8
3683, 2443.06970400, , id=0x0001, 0x00000000 0x00382ED0
3684, 2443.56973800, , id=0x0001, 0x00000000 0x003832B8
3685, 2444.06970400, , id=0x0001, 0x00000000 0x003836A0
3686, 2444.56973800, , id=0x0001, 0x00000000 0x00383A88
3687, 2445.06970400, , id=0x0001, 0x00000000 0x00383E70
3688, 2445.56973800, , id=0x0001, 0x00000000 0x00384258
3689, 2446.06970400, , id=0x0001, 0x00000000 0x00384640
3690, 2446.56973800, , id=0x0001, 0x00000000 0x00384A28
3691, 2447.06970400, , id=0x0001, 0x00000000 0x00384E10
3692, 2447.56973800, , id=0x0001, 0x00000000 0x003851F8
3693, 2448.06969200, , id=0x0001, 0x00000000 0x003855E0
3694, 2448.56973800, , id=0x0001, 0x00000000 0x003859C8
3695, 2449.06970400, , id=0x0001, 0x00000000 0x00385DB0
3696, 2449.56973800, , id=0x0001, 0x00000000 0x00386198
3697, 2450.06970400, , id=0x0001, 0x00000000 0x00386580
3698, 2450.56973800, , id=0x0001, 0x00000000 0x00386968
3699, 2451.06970400, , id=0x0001, 0x00000000 0x00386D50
3700, 2451.56973800, , id=0x0001, 0x00000000 0x00387138
3701, 2452.06970400, , id=0x0001, 0x00000000 0x00387520
3702, 2452.56973800, , id=0x0001, 0x00000000 0x00387908
3703, 2453.06972600, , id=0x0001, 0x00000000 0x00387CF0
3704, 2453.56973800, , id=0x0001, 0x00000000 0x003880D8
3705, 2454.06973800, , id=0x0001, 0x00000000 0x003884C0
3706, 2454.56972600, , id=0x0001, 0x00000000 0x003888A8
3707, 2455.06973800, , id=0x0001, 0x00000000 0x00388C90
3708, 2455.56973800, , id=0x0001, 0x00000000 0x00389078
3709, 2456.06973800, , id=0x0001, 0x00000000 0x00389460
3710, 2456.56973800, , id=0x0001, 0x00000000 0x00389848
3711, 2457.06973800, , id=0x0001, 0x00000000 0x00389C30
3712, 2457.56973800, , id=0x0001, 0x00000000 0x0038A018
3713, 2458.06973800, , id=0x0001, 0x00000000 0x0038A400
3714, 2458.56973800, , id=0x0001, 0x00000000 0x0038A7E8
3715, 2459.06973800, , id=0x0001, 0x00000000 0x0038ABD0
3716, 2459.56973800, , id=0x0001, 0x00000000 0x0038AFB8
3717, 2460.06972600, , id=0x0001, 0x00000000 0x0038B3A0
3718, 2460.56973800, , id=0x0001, 0x00000000 0x0038B788
3719, 2461.06973800, , id=0x0001, 0x00000000 0x0038BB70
3720, 2461.56973800, , id=0x0001, 0x00000000 0x0038BF58
3721, 2462.06973800, , id=0x0001, 0x00000000 0x0038C340
3722, 2462.56973800, , id=0x0001, 0x00000000 0x0038C728
3723, 2463.06973800, , id=0x0001, 0x00000000 0x0038CB10
3724, 2463.56973800, , id=0x0001, 0x00000000 0x0038CEF8
3725, 2464.06973800, , id=0x0001, 0x00000000 0x0038D2E0
